,user,text,gender,clean_text,length
61,rihanna,"I used to love getting my girls lipgloss sets for the holidays, and now that I made one that’s what they’re all get… https://t.co/2SrtDJKneB",1,used love getting girls lipgloss sets holidays that made that what they,140
62,rihanna,"Meet my lil #GLOSSYPOSSE !!! 5 mini #GLOSSBOMBS 
including the best-selling #FUSSY, and 4 brand new shades: “Confet… https://t.co/p7zpat55iC",1,Meet #GLOSSYPOSSE mini #GLOSSBOMBS including best selling #FUSSY brand shades Confet,140
63,rihanna,"With every pink style purchased, you’ll help the @ClaraLionelFdn fund critical research for this lesser known group… https://t.co/GhmJ8RsQ6N",1,With every pink style purchased help fund critical research this lesser known group,140
64,rihanna,"This October, @savagexfenty and I are highlighting 4 of the strongest, most badass and inspiring women we like to c… https://t.co/AUmSEMyeOo",1,This October highlighting strongest most badass inspiring women like,140
65,rihanna,"Look of the week! 
PARIS!! Got a new @FentyOfficial pop up at @Galeries_Laf Champs-Elysées open now thru Oct 12th!… https://t.co/rntJuuUui3",1,Look week PARIS Champs Elys open thru,139
66,rihanna,be first to get some of these pieces from our #savageXFentyshow at https://t.co/GIq2RIHi0R exclusively on preorder… https://t.co/XL4NxdUYCv,1,first some these pieces from #savageXFentyshow,139
67,rihanna,"#SAVAGEXFENTYSHOW 
This look styled by @illjahjah available on @primevideo @savagexfenty https://t.co/u37emCSVEo",1,#SAVAGEXFENTYSHOW This look styled available,112
68,rihanna,"Thank y’all SOOO MUCH for watching with me, this was magical! Love y’all #NAVY @PrimeVideo @SavageXFenty #SavageXFentySHOW",1,Thank SOOO MUCH watching with this magical Love #NAVY #SavageXFentySHOW,122
69,rihanna,#SavageXFentySHOW,1,#SavageXFentySHOW,17
70,rihanna,"While y’all were performing, I was exhaling,I knew we made it, I didn’t care if this section sucked,but WOW, we did it again! @ParrisGoebel",1,While were performing exhaling knew made didn care this section sucked again,139
71,rihanna,"FINALEEEE!!!! 
Siiiisssss, I know how quick you put this section together. But you ATE this like everything you do! Dancers on 1000!",1,FINALEEEE Siiiisssss know quick this section together this like everything Dancers,132
72,rihanna,Forgot how much I loved this song Fab! Thank you man #SavageXFentySHOW,1,Forgot much loved this song Thank #SavageXFentySHOW,70
73,rihanna,Lisssss-STEN .... this chick @TierraWhack got next and y’all know dat. Don’t @ me #SavageXFentySHOW,1,Lisssss STEN this chick next know #SavageXFentySHOW,99
74,rihanna,Fat Jooooeee!!! We love you!!!!! Thank you @djkhaled 🙏🏿😩🤗#SavageXFentySHOW,1,Jooooeee love Thank #SavageXFentySHOW,74
75,rihanna,ALEKKKKK!!! Diamond bomb to the the kitty!!!! Yassssss #SavageXFentySHOW,1,ALEKKKKK Diamond bomb kitty Yassssss #SavageXFentySHOW,72
76,rihanna,Also my fav music and choreography!! Them chicks look like the lil villains from Mario and Luigi that you gotta jump on before they get you,1,Also music choreography Them chicks look like villains from Mario Luigi that gotta jump before they,139
77,rihanna,"I’m bout to block Bella 🤷🏿‍♀️
#SavageXFentySHOW",1,bout block Bella #SavageXFentySHOW,47
78,rihanna,AQUARIAAAAA!!! You betta WEEEEERRQ 😘💕 #SavageXFentySHOW,1,AQUARIAAAAA betta WEEEEERRQ #SavageXFentySHOW,55
79,rihanna,"@Kingcombs betta act right up there! Cause if I get another text from a cougar...
#SavageXFentySHOW",1,betta right there Cause another text from cougar #SavageXFentySHOW,99
80,rihanna,"NORMANNIIIIII you bad BIH!!!! Ugh why can’t I be you?! 😩💪🏿❤️ thank you sooo much sis! KILLED IT!!!
#SavageXFentySHOW",1,NORMANNIIIIII thank sooo much KILLED #SavageXFentySHOW,116
81,rihanna,WINDOWS was literally one of my favorite moments!!! And this soooonnnnggg! Brazilian music be so LIT 🔥 #SavageXFentySHOW,1,WINDOWS literally favorite moments this soooonnnnggg Brazilian music #SavageXFentySHOW,120
82,rihanna,Thank youuuuuu 😩 #SavageXFentySHOW https://t.co/SteYbDha5b,1,Thank youuuuuu #SavageXFentySHOW,58
83,rihanna,I ❤️ the Migos!! Like my whole ghetto life was made right here bruh 🥺 #SavageXFentySHOW,1,Migos Like whole ghetto life made right here bruh #SavageXFentySHOW,87
84,rihanna,"I asked bro, I want my mornings to start with this playlist EVERY DAY 
#SavageXFentySHOW https://t.co/D4H3hbiFqd",1,asked want mornings start with this playlist EVERY #SavageXFentySHOW,112
85,rihanna,LAVEEERRRRNNNEEEE!!! I rewound this part 100000000 times! This woman is SMOOTH,1,LAVEEERRRRNNNEEEE rewound this part times This woman SMOOTH,78
86,rihanna,Fun fact: 21 Savage had chicken wings just before this walk!!! My type of Savage tbh #SavageXFentySHOW,1,fact Savage chicken wings just before this walk type Savage #SavageXFentySHOW,102
87,rihanna,"These chicks is baaaaaaaddddd!!! I wanted to do this all green section too 😩
#SavageXFentySHOW",1,These chicks baaaaaaaddddd wanted this green section #SavageXFentySHOW,94
88,rihanna,CARAAAAAAAAAAAAA,1,CARAAAAAAAAAAAAA,16
89,rihanna,Iss me sis 😩🤷🏿‍♀️ https://t.co/YpPfreyluG,1,,41
90,rihanna,ALSO.... @BigSean one of the most underrated performers of our time man!! He’s a PRO #SavageXFentySHOW,1,ALSO most underrated performers time #SavageXFentySHOW,102
91,rihanna,"Fat, but make it fashion... #popcornupdate #SavageXFentySHOW https://t.co/gKwwObycdE",1,make fashion #popcornupdate #SavageXFentySHOW,84
92,rihanna,"My favorite, a thick badass chocolate woman opening a show at NY fashion week!
#SavageXFentySHOW",1,favorite thick badass chocolate woman opening show fashion week #SavageXFentySHOW,96
93,rihanna,Ahhhhh thank youuuu!!! Miss the stage https://t.co/DfqnnMbLfS,1,Ahhhhh thank youuuu Miss stage,61
94,rihanna,STIIILLLL https://t.co/BAU9MpTZFe,1,STIIILLLL,33
95,rihanna,Was sooooo nervous right here #SavageXFentySHOW,1,sooooo nervous right here #SavageXFentySHOW,47
96,rihanna,"HERE WE GOOOOO 💪🏿💪🏿💪🏿
#SavageXFentySHOW",1,HERE GOOOOO #SavageXFentySHOW,39
97,rihanna,"Looooovvvveee PARRISSS!! She so badass and cute “get some riss (rest)”
#SavageXFentySHOW",1,Looooovvvveee PARRISSS badass cute some riss rest #SavageXFentySHOW,88
98,rihanna,Look at Jahleel trying to get camera time... and Jen’s laugh my goodness 🤦🏾‍♀️,1,Look Jahleel trying camera time laugh goodness,78
99,rihanna,"Seeing the dancers’ response to the set when they first saw it, is priceless #SAVAGEXFENTYSHOW",1,Seeing dancers response when they first priceless #SAVAGEXFENTYSHOW,94
100,rihanna,I’m so happy you guys got a glimpse into the design process and the BTD of the making of the show #SAVAGEXFentyShow,1,happy guys glimpse into design process making show #SAVAGEXFentyShow,115
101,rihanna,"“When you keep yourself up at night trying to figure out how to make history, you not gonna make it” 
#SavageXFentyShow",1,When keep yourself night trying figure make history gonna make #SavageXFentyShow,119
102,rihanna,Jen literally hates seeing her self here lol #savageXfentyshow,1,literally hates seeing self here #savageXfentyshow,62
103,rihanna,"5,4,3,2...",1,,10
104,rihanna,"First up, let’s make some popcorn 

#SAVAGEXFENTYSHOW",1,First make some popcorn #SAVAGEXFENTYSHOW,53
105,rihanna,When you overseas and don’t know the time difference!! 🥴🥴🥴,1,When overseas know time difference,58
106,rihanna,"I’m here y’all LETS GOOOO

#SavageXFentySHOW",1,here LETS GOOOO #SavageXFentySHOW,44
107,rihanna,Thank you boo! https://t.co/UIMepRK8BO,1,Thank,38
108,rihanna,SAAAAAMMMMEE! That’s the most exciting part! I still ain’t TIIIDE! https://t.co/aXuSgyEXLt,1,SAAAAAMMMMEE That most exciting part still TIIIDE,90
109,rihanna,Have you seen the @savagexfenty show on @primevideo yet?! Y’all wanna have a Twitter watch party with me? … https://t.co/wd11RDYwFi,1,Have seen show wanna have Twitter watch party with,131
110,rihanna,me after @savagexfenty show... watch now on @PrimeVideo https://t.co/R02C55DeDG https://t.co/h6x8tqvqwX,1,after show watch,103
111,rihanna,be the first to have this and more pieces from the @savagexfenty show now on https://t.co/FpSGNv6vzy https://t.co/WieeTDhFiM,1,first have this more pieces from show,124
112,rihanna,We are LIVE! I can’t believe this is real &amp; it’s finally here for you to experience. I couldn’t be happier or more… https://t.co/cTVPb2hOo1,1,LIVE believe this real finally here experience couldn happier more,143
113,rihanna,y’all are literally bout to witness why this woman right here is my spirit animal! God gifted genius!! 😽💪🏿 love you… https://t.co/4Z1CmsmDaU,1,literally bout witness this woman right here spirit animal gifted genius love,140
114,rihanna,🥰 @savagexfenty show starts in 20 mins!!! Get these and more at midnight on https://t.co/cRui945Um2 TUNE IN on… https://t.co/Up0UvBzkcf,1,show starts mins these more midnight,135
115,rihanna,"I’m also giving you the exclusive opportunity to get some of these pieces first, I’m droppin’ TWO @savagexfenty Xtr… https://t.co/9TrBe0krHw",1,also giving exclusive opportunity some these pieces first droppin,140
116,rihanna,TONIGHT IS THAT NIGHT!!! #SAVAGEXFENTYSHOW is showing at MIDNIGHT EST on @primevideo ... https://t.co/SE9ZoiHc1a,1,TONIGHT THAT NIGHT #SAVAGEXFENTYSHOW showing MIDNIGHT,112
117,rihanna,bored as money... @fentyofficial https://t.co/0DMPfyGAaU,1,bored money,56
118,rihanna,Thank you @shinsegaedf for hosting me at the Shinsegae Myeongdong Store! It was so exciting to see the new… https://t.co/qNsn5zNnS3,1,Thank hosting Shinsegae Myeongdong Store exciting,131
119,rihanna,"To everyone who came to the beauty masterclass &amp; artistry talk, you truly were an amazing crowd! I really appreciat… https://t.co/BvNXP33LSf",1,everyone came beauty masterclass artistry talk truly were amazing crowd really appreciat,144
120,rihanna,Strap in and get your TV ready!! 3 days til the #SAVAGEXFENTYSHOW. Get with your friends and watch it only on… https://t.co/Mg3eJfQ8Vn,1,Strap your ready days #SAVAGEXFENTYSHOW with your friends watch only,134
121,rihanna,"NYC 
by: diggzy https://t.co/yLRUgbinj9",1,diggzy,39
122,rihanna,"NYC 
@FentyOfficial #corsetboot in white rubber-leather fusion https://t.co/dLHN3ksKbP",1,#corsetboot white rubber leather fusion,86
123,rihanna,also... @FentyOfficial https://t.co/ps9UdHDXBt,1,also,46
124,rihanna,"NYC 
@FentyOfficial #corsetboot #centerfoldSunglasses #myFavoriteFentyPants https://t.co/99rdZAE9Hb",1,#corsetboot #centerfoldSunglasses #myFavoriteFentyPants,99
125,rihanna,"y’all sick of me... @FentyOfficial 
#corsetboot #favoriteFentypants #grey https://t.co/Wyxc6iMDBP",1,sick #corsetboot #favoriteFentypants #grey,97
126,rihanna,"NYC

all about @FentyOfficial wasabi leather this fall!!! 📸: diggzy https://t.co/4kt3boCk26",1,about wasabi leather this fall diggzy,91
127,rihanna,me and @jennnrosales tonight when @Pharrell hits the stage... and @djkhaled gon turn the function up sumn serious..… https://t.co/5HoO4yN8GK,1,tonight when hits stage turn function sumn serious,140
128,rihanna,and special appearances by @Caradelevingne @GiGiHadid @bellahadid @Normani @joansmalls @Lavernecox and SO many more… https://t.co/dVMscI1X6c,1,special appearances many more,140
129,rihanna,#SAVAGEXFENTYSHOW. SEPT 20TH. You have no idea how crazy of a show is coming to @primevideo !! Performances by… https://t.co/7CvwWgkIAr,1,#SAVAGEXFENTYSHOW SEPT have idea crazy show coming Performances,135
130,rihanna,"bat-mobile , but make it fashion!

get into this matte leather-rubber fusion tho. @FentyOfficial https://t.co/DigvoT9lmH",1,mobile make fashion into this matte leather rubber fusion,120
131,rihanna,You can donate and contribute to our mission simply by picking up these exclusive @savagexfenty pieces- out now!,1,donate contribute mission simply picking these exclusive pieces,112
132,rihanna,Limited Edition #SavageXCLF styles are out now at https://t.co/OwYolNKFWR .... I started @claralionelfdn because I… https://t.co/OxNgRhXw4g,1,Limited Edition #SavageXCLF styles,139
133,rihanna,👏🏿strapless 👏🏿bra👏🏿 by 👏🏿 @savagexfenty 👏🏿 Big up my girl @lizzo and @ELLEmagazine for the feature! Literally just… https://t.co/TA9B6YDzBw,1,strapless girl feature Literally just,139
134,rihanna,I still can’t believe this. We lost a legend today man! #ripPeterLindbergh https://t.co/elO03MhHRX,1,still believe this lost legend today #ripPeterLindbergh,98
135,rihanna,"In Seoul, you can find us in Duty Free locations at @lottedfs_global, @shinsegaedf, and in Jeju at The Shilla DF !!… https://t.co/p5IDvZ4gLo",1,Seoul find Duty Free locations Jeju Shilla,140
136,rihanna,"🥰 so proud to say that @fentybeauty is NOW available at Tmall Global, and in Hong Kong &amp; Macau at T Galleria by … https://t.co/Wa1O0QdyqR",1,proud that available Tmall Global Hong Kong Macau Galleria,141
137,rihanna,You are in our prayers and @ClaraLionelFdn is already figuring out how best we can help! #HurricaneDorain #Bahamas,1,prayers already figuring best help #HurricaneDorain #Bahamas,114
138,rihanna,It truly breaks my heart to see the complete devastation that #HurricaneDorian is having on the Bahamas!,1,truly breaks heart complete devastation that #HurricaneDorian having Bahamas,104
139,rihanna,NEW September @savagexfenty is OUT NOW at https://t.co/Txna9ZiK7F! 🐆 Grab the newest looks and get ready for the… https://t.co/m1T18eaBBm,1,September,137
140,rihanna,Vogue Hong Kong https://t.co/SEQqfKsWCj,1,Vogue Hong Kong,39
141,rihanna,#VogueHongKong. On stands SEPT 1st !! Photography: #hannamoon https://t.co/N7V59BxIHY,1,#VogueHongKong stands SEPT Photography #hannamoon,85
142,rihanna,"Cover of @VogueMagazine Hong Kong. On stands SEPT 1st !! 

Photography: #HannaMoon
Fashion Director: @anyaziourova… https://t.co/QoFmBPhXWx",1,Cover Hong Kong stands SEPT Photography #HannaMoon Fashion Director,139
